author,title,chapter_counter,scene_id,annotation,speaker,loudness,sound_event,verb_noun_lemmas
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,ambient_sound,ambient,3,Sie machten unter sich Bemerkungen von unehrerbietig jugendlichem Witz über das Buffet,"machen, Bemerkung, jugendlich, Witz, Buffet"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,character_sound,Frau,2,flüsterte den jungen Kindern Ermahnungen ins Ohr,"flüstern, jung, Kind, Ermahnung, Ohr"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,character_sound,Frau,3,fragte,fragen
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,ambient_sound,ambient,3,"Eine dicke, bucklige Lehrerin mit kurzgeschnittenen Haaren hatte schon ein paarmal gefragt","dick, bucklig, Lehrerin, kurzgeschnitten, Haar, haben, paarmal, fragen"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,character_sound,Frau,3,Sie riet jetzt,raten
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,ambient_sound,ambient,3,den zum Instrument getriebenen blonden und braunen seufzenden und sich schämenden Kindern,"Instrument, getrieben, blond, braun, seufzend, schämend, Kind"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,character_sound,Frau,4,"Die zitternden, vor Erregung klammen Finger der Lehrerin schlugen an","zitternd, Erregung, klammen, Finger, Lehrerin, schlagen"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,ambient_sound,ambient,4,"Dünne, liebe Stimmchen begannen ausdruckslos und ängstlich vor dieser Runde strenger Richterinnen zu ertönen und zu singen von Liebe und Lenz und der seligen Gewalt heimlicher Gluten","lieb, stimmchen, beginnen, Runde, streng, Richterinn, ertönen, singen, Liebe, Lenz, selig, Gewalt, heimlich, Glute"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,ambient_sound,ambient,2,"da rauschten und flatterten die hellen Kleidchen eilig, eilig in die enge Schlafkammer","rauschen, flattern, hell, Kleidche, eng, Schlafkammer"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,ambient_sound,ambient,3,so nun Seufzen und Kichern der Erleichterung,"Seufze, Kicher, Erleichterung"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,ambient_sound,ambient,4,Man applaudierte natürlich so viel man nur konnte,"applaudieren, können"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,ambient_sound,ambient,4,Nachdem noch ein paar Klaviervorträge stattgefunden hatten,"Klaviervortrag, stattfinden, haben"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,character_sound,Frau,4,"Sie schrie der Schar der Backfische , die ihr beim Servieren halfen, ihre Befehle zu","schreien, Schar, Backfisch, servieren, helfen, Befehl"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,ambient_sound,ambient,4,Eine laute Fröhlichkeit griff um sich,"laut, Fröhlichkeit, greifen"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,ambient_sound,ambient,3,"Die rauhen tiefen und die scharfen kräftigen Organe der energischen, älteren Mädchen tönten in lebhaften Unterhaltungen durcheinander","rauh, Tief, scharf, kräftig, Organe, energisch, alt, Mädchen, tönen, lebhaft, Unterhaltung"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,character_sound,Frau,4,"und schrie mit ihrer hohen, leidenschaftlichen Stimme","schreien, hoch, leidenschaftlich, Stimme"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,character_sound,Frau,3,"Die bucklige Lehrerin mit den kurzen, krausen Haaren erzählte, von Asthma pfeifend , die launigsten Geschichten","bucklig, Lehrerin, kurz, kraus, Haar, erzählen, launigst, Geschichte"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,ambient_sound,ambient,4,Ein sehr kurzsichtiges Mädchen ließ vor Lachen den Kneifer in die Majonaise-Sauce fallen,"kurzsichtig, Mädchen, lassen, lachen, Kneifer, Majonaise-Sauce, fallen"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,ambient_sound,ambient,4,"Lebhafter, stimmenreicher Beifall folgte","Lebhafter, stimmenreich, Beifall, folgen"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,character_sound,Frau,3,während sie von dem Mädchenheim redeten,"Mädchenheim, reden"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,ambient_sound,ambient,4,Ihre Heiterkeit war ein wenig laut und gewaltsam,"Heiterkeit, sein"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,ambient_sound,ambient,3,Alle die Damen sprachen mit einer gewissen Aufdringlichkeit von ihrer inneren Befriedigung,"Dame, sprechen, gewiß, Aufdringlichkeit, innerer, Befriedigung"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,character_sound,Agathe,3,die versprach sie zu liefern,"versprechen, liefern"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,ambient_sound,ambient,3,Die kleinen Backfische hatten gekichert,"klein, Backfisch, haben, kichern"
"Reuter, Gabriele",Aus guter Familie,2.2,non-scene,ambient_sound,ambient,4,"die frechen, angemalten Mädchen, die mit ihren bunten Kleidern das Trottoir einnahmen, lachten laut","frech, angemalt, Mädchen, bunt, Kleid, Trottoir, einnahmen, lachen"
"Reuter, Gabriele",Aus guter Familie,2.2,97,ambient_sound,ambient,3,sagte die kleine zierliche Reisende,"sagen, klein, zierlich, reisend"
"Reuter, Gabriele",Aus guter Familie,2.2,97,character_sound,Agathe,3,sagte sie vertraulich zu ihm,sagen
"Reuter, Gabriele",Aus guter Familie,2.2,97,character_sound,Raikendorf,4,rief er schaudernd,rufen
"Reuter, Gabriele",Aus guter Familie,2.2,97,character_sound,Agathe,3,seufzte Agathe,seufzen
"Reuter, Gabriele",Aus guter Familie,2.2,97,character_sound,Agathe,3,daß ich so über sie rede,reden
"Reuter, Gabriele",Aus guter Familie,2.2,97,character_sound,mixed,2,Beide sprachen halblaut,sprechen
